what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879563730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879568237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879568541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879571829
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1575879572987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1575879582102
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1575879584892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879586411
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879587716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879587733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879589653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879592351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879596359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879596633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879600093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879614455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879616877
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1575879617953
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1575879623048
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1575879627722
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879634669
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1575879634715
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1575879635151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879637676
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1575879641859
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1575879643714
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1575879643746
activated,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1575879644189
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1575879653140
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1575879655840
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1575879655846
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1575879655874
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1575879657627
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1575879668128
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1575879754159
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1575879762782
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1575879772367
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1575879780747
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879780797
closed,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1575879780871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575879782602
