what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1575885134955
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1575885134955
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1575885134955
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1575885134955
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1575885134955
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1575885134956
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1575885134956
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1575885134957
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1575885134957
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1575885134957
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1575885134963
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1575885134964
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1575885134964
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1575885134965
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1575885134965
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1575885134965
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1575885134966
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1575885134966
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1575885134966
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1575885134967
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1575885134967
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1575885134968
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1575885134968
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1575885134968
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1575885134969
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1575885134969
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1575885134970
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1575885134971
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1575885134971
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1575885134972
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1575885134972
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1575885134972
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1575885134972
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1575885134973
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1575885134973
os,sysinfo,,,"win32",1575885134974
arch,sysinfo,,,"x86",1575885134974
ws,sysinfo,,,"win32",1575885134974
locale,sysinfo,,,"fr_FR",1575885134974
processors,sysinfo,,,"8",1575885134974
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1575885134974
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1575885134974
java.specification.name,sysinfo,,,"Java Platform API Specification",1575885134974
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1575885134974
java.specification.version,sysinfo,,,"1.6",1575885134974
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1575885134974
java.version,sysinfo,,,"1.6.0_23",1575885134974
java.vm.info,sysinfo,,,"mixed mode",1575885134974
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1575885134974
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1575885134974
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1575885134974
java.vm.specification.version,sysinfo,,,"1.0",1575885134974
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1575885134974
java.vm.version,sysinfo,,,"19.0-b09",1575885134974
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1575885135341
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1575885135440
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1575885135583
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1575885136911
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575885136923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575885139136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575885142549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575885144888
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1575885146466
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1575885146478
opened,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1575885151767
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1575885152003
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1575885152007
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1575885152007
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1575885152008
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1575885152012
started,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1575885157235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575885162911
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1575885162941
opened,editor,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1575885162975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1575885164230
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1575885164298
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1575885164323
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ModuleView",1575885164334
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1575885164345
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1575885164360
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1575885164360
