what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1576220531876
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1576220531877
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1576220531878
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1576220531879
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1576220531880
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1576220531880
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1576220531881
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1576220531882
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1576220531883
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1576220531884
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1576220531884
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1576220531885
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1576220531885
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1576220531886
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1576220531887
os,sysinfo,,,"win32",1576220531890
arch,sysinfo,,,"x86",1576220531890
ws,sysinfo,,,"win32",1576220531890
locale,sysinfo,,,"fr_FR",1576220531890
processors,sysinfo,,,"8",1576220531890
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1576220531890
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1576220531890
java.specification.name,sysinfo,,,"Java Platform API Specification",1576220531890
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1576220531890
java.specification.version,sysinfo,,,"1.6",1576220531890
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1576220531890
java.version,sysinfo,,,"1.6.0_23",1576220531890
java.vm.info,sysinfo,,,"mixed mode",1576220531890
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1576220531890
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1576220531890
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1576220531890
java.vm.specification.version,sysinfo,,,"1.0",1576220531890
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1576220531890
java.vm.version,sysinfo,,,"19.0-b09",1576220531890
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1576220531958
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1576220532002
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1576220532176
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1576220532210
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1576220532479
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1576220532532
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1576220532764
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1576220533033
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1576220533107
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1576220533231
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1576220533238
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1576220533475
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1576220533510
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1576220533546
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1576220534105
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1576220534157
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1576220534623
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1576220534661
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1576220535187
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1576220535514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220544136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220547970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220548441
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1576220551538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220557870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220564957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220565449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1576220679109
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1576220690337
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1576220690496
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1576220690535
