what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722647352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722647943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722725486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722863606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722863643
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722863663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722865892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722868372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722868414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722868438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722870003
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1573722872955
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1573722873916
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722882782
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722882789
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1573722885646
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1573722885656
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1573722887581
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722891793
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1573722893352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722898211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722900153
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722904883
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1573722906761
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1573722907333
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722908358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722909246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722913311
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1573722913914
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1573722925025
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1573722927455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722935520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722944586
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1573722953447
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1573722953455
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1573722954143
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722960304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722967510
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722978555
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1573722979592
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1573722982528
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573722984427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722984501
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1573722985398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573722986440
started,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1573722986515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573723015576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1573723053581
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1573723066317
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1573723073506
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1573723095144
